,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
788,ROT FREEMASONS,rot freemason,"['rot', 'freemason']", ,0.0,neu,newillumanatiagentlisa, ,0
789,BURN,burn,['burn'], ,0.0,neu,newillumanatiagentlisa, ,0
790,ROT,rot,['rot'], ,0.0,neu,newillumanatiagentlisa, ,0
791,😍😍😍😍😍 eu não tenho estrutura,eu no tenho estrutura,"['eu', 'no', 'tenho', 'estrutura']",😍😍😍😍😍,0.24507599028498545,neu,jenniferpontes2, ,0
792,"Hey cara, I'll teach you how to really play guitar if, you let me take you out on a proper date.",hey cara teach realli play guitar let take proper date,"['hey', 'cara', 'teach', 'realli', 'play', 'guitar', 'let', 'take', 'proper', 'date']", ,0.34,neu,gromeo999, ,0
793,😞estoy decepcionada,estoy decepcionada,"['estoy', 'decepcionada']",😞,-0.0394736842105263,neu,dharavioletta, ,0
794,Did you suck Ambers too?!!,suck amber,"['suck', 'amber']", ,-0.4404,neg,therealdecoruseventus, ,0
795,@katrinalampi, ,[], ,0.0,neu,marcesmith70,katrinalampi ,0
796,A mais poderosa das tops !😍😍😍😍,mai poderosa da top,"['mai', 'poderosa', 'da', 'top']",😍😍😍😍,0.4401183912564869,neu,kamillanevessilvano, ,0
797,Por q 🔥🔥🔥?,por q,"['por', 'q']",🔥🔥🔥,0.08387096774193546,neu,nelitarios, ,0
798,🔥🔥🔥❤️❤️❤️, ,[],🔥🔥🔥❤❤❤,0.4429359513791491,neu,ghaffarorginal1, ,0
799,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,_mg_182, ,0
800,Lindos❤️❤️,lindo,['lindo'],❤❤,0.4973913043478261,neu,sheilamamedio, ,0
801,😍, ,[],😍,0.6779367825129737,neu,elman.or, ,0
802,Stunning,stun,['stun'], ,0.0,neu,cornerstonehomeinteriors, ,0
803,А удобно в нем ходить?, ,[], ,0.0,neu,marlisergei, ,0
804,1989 Taylor version,taylor version,"['taylor', 'version']", ,0.0,neu,kevin_vallejo10, ,0
805,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,spray_ed, ,0
806,Join me…..,join,['join'], ,0.296,neu,rizky.ikhsani, ,0
807,😍😍😍😍😍😍😍😍❤️❤️❤️❤️, ,[],😍😍😍😍😍😍😍😍❤❤❤❤,0.7006535071825621,neu,ton_oco, ,0
808,Mami💋,mami,['mami'],💋,0.3467302452316076,neu,stephen_matell9, ,0
809,Preciosa amistad 💞,preciosa amistad,"['preciosa', 'amistad']",💞,0.24745269286754004,neu,f.deprimavera, ,0
810,Yesss queen🔥👏,yesss queen,"['yesss', 'queen']",🔥👏,0.16508322286050964,neu,luthando_sithol, ,0
811,Threesome,threesom,['threesom'], ,0.0,neu,albertlopez_4, ,0
812,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,sunsincristhian, ,0
813,🙌❤️, ,[],🙌❤,0.653255961660604,neu,katedra_arsi, ,0
814,Bonita boneca😙😙💜😙😘😘😘😘,bonita boneca,"['bonita', 'boneca']",😙😙💜😙😘😘😘😘,0.5834762331954371,neu,leandrosanttos335, ,0
815,Love it,love,['love'], ,0.6369,pos,urs.lp3, ,0
816,Lovely 🤍,love,['love'],🤍,0.6369,pos,gabrielle_garland, ,1
817,Он тебя не достоин, ,[], ,0.0,neu,adisov_shukur, ,0
818,Da hat der Mann dickere Lippen als Cara 😜😂 und  sie hat  mehr Eier als er 😂 Wortwitz 🥳,da hat der mann dicker lippen al cara und sie hat mehr eier al er wortwitz,"['da', 'hat', 'der', 'mann', 'dicker', 'lippen', 'al', 'cara', 'und', 'sie', 'hat', 'mehr', 'eier', 'al', 'er', 'wortwitz']",😜😂😂🥳,0.047261866047013774,neu,wousch_93, ,0
819,😍, ,[],😍,0.6779367825129737,neu,vividmanishh, ,0
820,#justiceforjohnny,justiceforjohnni,['justiceforjohnni'], ,0.0,neu,junelawton, ,0
821,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,kertzingerroger, ,0
822,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,kertzingerroger, ,0
823,"True “DUOMO” is in Milano!
La Madonnina, il panettone...con l’ uvetta.",true duomo milano la madonnina il panetton con l uvetta,"['true', 'duomo', 'milano', 'la', 'madonnina', 'il', 'panetton', 'con', 'l', 'uvetta']", ,0.4215,pos,78_2020davide, ,0
824,So SCHÖN❤️😍,schn,['schn'],❤😍,0.4746745796782377,neu,sternmari69, ,0
825,🔥, ,[],🔥,0.1397849462365591,neu,amayzine, ,0
826,Beautiful couple ❤️🤍❤️,beauti coupl,"['beauti', 'coupl']",❤🤍❤,0.3730434782608696,neu,shopyoga.de, ,0
827,😍, ,[],😍,0.6779367825129737,neu,sandi_p_7, ,0
828,Two boys,two boy,"['two', 'boy']", ,0.0,neu,kisahochetrisa, ,0
829,Okay...🔥👏👏👏,okay,['okay'],🔥👏👏👏,0.3855457563705995,neu,paul.price.3726613, ,0
830,Such a crush on you babe 😍,crush babe,"['crush', 'babe']",😍,0.12391226083765791,neu,traumaqueen702, ,0
831,Superbe dans cette robe. ❤️❤️❤️,superb dan cett robe,"['superb', 'dan', 'cett', 'robe']",❤❤❤,0.6768372670807453,pos,vincibatt, ,0
832,👏👏👏👏👏🔥❤️❤️, ,[],👏👏👏👏👏🔥❤❤,0.5293373231634293,neu,cendrinevilchien, ,0
833,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,praewpansc, ,0
834,alireza.b.marof,alirezabmarof,['alirezabmarof'], ,0.0,neu,alireza.b.marof, ,0
835,Wow...that dress is amazing on you,wow dress amaz,"['wow', 'dress', 'amaz']", ,0.5859,pos,andresen1991, ,0
836,❤️🔥, ,[],❤🔥,0.44293595137914915,neu,atoscano2o, ,0
837,✨▪️🔳💣🔥, ,[],✨▪🔳💣🔥,0.24025414705613599,neu,merinadekontinabolschwick, ,0
838,▪️💎◾️🔳🔝, ,[],▪💎◾🔳🔝,0.43729592671283013,neu,merinadekontinabolschwick, ,0
839,Stunning,stun,['stun'], ,0.0,neu,caitlanzel, ,0
840,🤩🤩🤩🤩🤩, ,[],🤩🤩🤩🤩🤩,0.0,neu,lesalonduzoute, ,0
841,Wow woman 🤩🤩🤩🤩 you look stunning. I love the dress,wow woman look stun love dress,"['wow', 'woman', 'look', 'stun', 'love', 'dress']",🤩🤩🤩🤩,0.8402,pos,elifnedic, ,0
842,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,oishizuki, ,0
843,'Bridgerton' comes to mind when I hear this song and Idk if I like it. 😂,bridgerton come mind hear song idk like,"['bridgerton', 'come', 'mind', 'hear', 'song', 'idk', 'like']",😂,0.26667105047189166,neu,juliexgiraldo, ,0
844,好き💖💖💖💖💖💖💖💖, ,[],💖💖💖💖💖💖💖💖,0.7133808392715756,neu,ozscarface10, ,0
845,Stunning 🔥🔥❤️,stun,['stun'],🔥🔥❤,0.25641421224871436,neu,turtle1171512, ,0
846,💜💜💜, ,[],💜💜💜,0.6560170394036209,neu,asora___, ,0
847,Brilliant 🤩 🌪🌪🌪,brilliant,['brilliant'],🤩🌪🌪🌪,0.5859,pos,amyhubcast, ,0
848,Mate you wear some weird stuff,mate wear weird stuff,"['mate', 'wear', 'weird', 'stuff']", ,-0.1779,neu,cjeam, ,0
849,😍😍😍🔥, ,[],😍😍😍🔥,0.54339882344387,neu,_.michanday0._, ,0
850,WOW WOW  WOW🖤🖤🖤🖤🖤,wow wow wow,"['wow', 'wow', 'wow']",🖤🖤🖤🖤🖤,0.9081,pos,austin_tyler97, ,0
851,U make me sick,u make sick,"['u', 'make', 'sick']", ,-0.5106,neg,um_durrra, ,0
852,Linda,linda,['linda'], ,0.0,neu,tamaraaguedes, ,0
853,Any thoughts?? #justiceforjohnnydepp,thought justiceforjohnnydepp,"['thought', 'justiceforjohnnydepp']", ,0.0,neu,eiji.jpch, ,0
854,clown,clown,['clown'], ,0.0,neu,mo7ammad_23m, ,0
855,So FAB🙌,fab,['fab'],🙌,0.5096124833997344,pos,harry_guti__29, ,0
856,É um travesti?,um travesti,"['um', 'travesti']", ,0.0,neu,cristinakeylaserafim, ,0
857,Looking fabulous and with a Taylor background? Yasss,look fabul taylor background yasss,"['look', 'fabul', 'taylor', 'background', 'yasss']", ,0.0,neu,teevlad, ,0
858,🔥, ,[],🔥,0.1397849462365591,neu,aiidaitzel, ,0
859,👏👏👏👏, ,[],👏👏👏👏,0.5205479452054794,neu,seaurchin73, ,0
860,Unfollow Amber,unfollow amber,"['unfollow', 'amber']", ,0.0,neu,rachel__clute, ,0
861,Top ! Prenez un Shield pour votre vignoble ! Et pour vous !,top prenez un shield pour votr vignobl et pour vou,"['top', 'prenez', 'un', 'shield', 'pour', 'votr', 'vignobl', 'et', 'pour', 'vou']", ,0.2023,neu,shield.air, ,0
862,#justiceforjohnnydepp,justiceforjohnnydepp,['justiceforjohnnydepp'], ,0.0,neu,gabrielagabylara, ,0
863,So moment 🍌fight 💋💝,moment fight,"['moment', 'fight']",🍌💋💝,0.20838991357514572,neu,farzadkhazaey2021, ,0
864,Mmm the hair …. No,mmm hair no,"['mmm', 'hair', 'no']", ,-0.296,neu,marisathings, ,0
865,♥️♥️♥️♥️♥️, ,[],♥♥♥♥♥,0.6576147816349384,neu,hectorpedrom, ,0
866,✨👌✨🌹✨👏✨💙!!!, ,[],✨👌✨🌹✨👏✨💙,0.4797009055108345,neu,motley.antonio, ,1
867,Gorgeous 🔥🔥🔥👏👏👏👏😍😍😍😍,gorgeou,['gorgeou'],🔥🔥🔥👏👏👏👏😍😍😍😍,0.43444114579862414,neu,vittoriolavarrieta, ,0
868,El @miguelpolopolo triunfando en el mundo de la moda🎉🎊🎉,el triunfando en el mundo de la moda,"['el', 'triunfando', 'en', 'el', 'mundo', 'de', 'la', 'moda']",🎉🎊🎉,0.2005803489439853,neu,jegerkristen89,miguelpolopolo ,0
869,😍😍, ,[],😍😍,0.6779367825129737,neu,hediyeh_kazemi94, ,0
870,Not your stuff,not stuff,"['not', 'stuff']", ,0.0,neu,natasha_paris, ,0
871,"Damn, damn EmP ® àZeirØw.!",damn damn emp zeirw,"['damn', 'damn', 'emp', 'zeirw']",®,-0.47082569343065694,neg,vinicius.decamposribeiro, ,0
872,Good song choice :),good song choic,"['good', 'song', 'choic']", ,0.4404,pos,duomomusik, ,0
873,Oh you’re pretty. Pretty pretty pretty 😍 (also kind of handsome?),oh pretti pretti pretti pretti also kind handsom,"['oh', 'pretti', 'pretti', 'pretti', 'pretti', 'also', 'kind', 'handsom']",😍,0.5435040869458859,pos,the__wild__child, ,0
874,What happened to her???,happen,['happen'], ,0.0,neu,sam.mia77, ,0
875,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,jemmiedaniela, ,0
876,You look incredible,look incred,"['look', 'incred']", ,0.0,neu,originaldoris, ,0
877,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,chifa_cc_official, ,0
878,So cute !! 🥰🥰,cute,['cute'],🥰🥰,0.4588,pos,angelique.thiriet, ,0
879,Perfecto 👏👏👏❤️,perfecto,['perfecto'],👏👏👏❤,0.5251861584276355,neu,paulachinwe, ,0
880,You really look amazing ❤️🙌,realli look amaz,"['realli', 'look', 'amaz']",❤🙌,0.2613023846642416,neu,xx.mar.go.xx, ,0
881,Lindaaa❤️,lindaaa,['lindaaa'],❤,0.3730434782608696,neu,rikk_sousa, ,0
882,😍, ,[],😍,0.6779367825129737,neu,kemal_04_06, ,0
883,Enchantress🔥,enchantress,['enchantress'],🔥,0.06989247311827955,neu,omarbinafzall, ,0
884,Fabulous as usual😍😍😍😍,fabul usual,"['fabul', 'usual']",😍😍😍😍,0.45195785500864916,neu,sticksandlasers, ,0
885,Just wow 🤩,wow,['wow'],🤩,0.5859,pos,breeroy89, ,0
886,"She's ever amazing, Cara, pur gold!!🔥🔥🔥😍😍😘😘😘",ever amaz cara pur gold,"['ever', 'amaz', 'cara', 'pur', 'gold']",🔥🔥🔥😍😍😘😘😘,0.2984993508946432,neu,veryinsignificantperson, ,0
887,😢, ,[],😢,0.0066755674232309,neu,lalgrino_03_, ,0
888,😍❤️, ,[],😍❤,0.7120118695173565,neu,penningtonneil949, ,0
889,😋😋😋, ,[],😋😋😋,0.6335149863760219,neu,davide_de_filippo, ,0
890,This is pure art @caradelevingne @olivier_rousteing 👏👏👏❤️❤️❤️,pure art,"['pure', 'art']",👏👏👏❤❤❤,0.474988088147707,neu,atti_smith,caradelevingne olivier_rousteing ,0
891,🤤😍, ,[],🤤😍,0.6779367825129737,neu,nanda_garriga, ,0
892,Omg beautiful 😍❤️,omg beauti,"['omg', 'beauti']",😍❤,0.35600593475867826,neu,alessanofficial1, ,0
893,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,lais_hsr.blonde, ,0
894,😍❤️😍❤️😍❤️, ,[],😍❤😍❤😍❤,0.7120118695173566,neu,lais_hsr.blonde, ,0
895,😍😍😍🔥, ,[],😍😍😍🔥,0.54339882344387,neu,steviekill, ,0
896,Love the love. ❤️❤️,love love,"['love', 'love']",❤❤,0.8007934782608697,pos,cassievalcin, ,0
897,Stunning 🙌💙🙌,stun,['stun'],🙌💙🙌,0.46332651848745365,neu,rutherford_ice, ,0
898,Hermosa ❤️,hermosa,['hermosa'],❤,0.3730434782608696,neu,juancamiloobregonlopez, ,0
899,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,jont805, ,0
900,😮😍😮😍🔥🔥🔥 how ? Just how? Youre out off this World gorgeous 🤩,your world gorgeou,"['your', 'world', 'gorgeou']",😮😍😮😍🔥🔥🔥🤩,0.23307839592911797,neu,luluwich, ,0
901,❤️, ,[],❤,0.7460869565217392,neu,n_civil_e_s, ,0
902,😍😍😍🔥, ,[],😍😍😍🔥,0.54339882344387,neu,steviekill, ,0
903,❤️, ,[],❤,0.7460869565217392,neu,koli__b, ,0
904,Beautiful! 😍😍,beauti,['beauti'],😍😍,0.45195785500864916,neu,zoefashionplate, ,0
905,Let's agree to disagree @caradelevingne,let agre disagre,"['let', 'agre', 'disagre']", ,0.0,neu,lazysr20,caradelevingne ,0
906,🔥❤️, ,[],🔥❤,0.44293595137914915,neu,______marie__________, ,0
907,:-), ,[], ,0.0,neu,templer333, ,0
908,😲😦😍, ,[],😲😦😍,0.07309348392120658,neu,virginiasauine, ,0
909,J adore...,j ador,"['j', 'ador']", ,0.0,neu,carbone148746, ,0
910,This reminds me so much of Kate and Anthony ❤️,remind much kate anthoni,"['remind', 'much', 'kate', 'anthoni']",❤,0.14921739130434783,neu,mw.zhxng, ,0
911,perfect song choice,perfect song choic,"['perfect', 'song', 'choic']", ,0.5719,pos,nicoledanielleh, ,0
912,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,mariamejanemorales, ,0
913,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,nfosmani, ,0
914,Wont trust anyone with that much lip filler to style me. He doesnt know style,wont trust anyon much lip filler style doesnt know style,"['wont', 'trust', 'anyon', 'much', 'lip', 'filler', 'style', 'doesnt', 'know', 'style']", ,-0.4023,neg,iheartjawline, ,0
915,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,lara.margot86, ,0
916,talent+beauty=cara,talentbeautycara,['talentbeautycara'], ,0.0,neu,amirrezupn, ,0
917,Hot 🔥🔥🔥,hot,['hot'],🔥🔥🔥,0.10483870967741932,neu,conciemb, ,0
918,So beautiful 😍,beauti,['beauti'],😍,0.33896839125648687,neu,sokun448, ,0
919,🖤, ,[],🖤,0.0,neu,tamarapetrusevskalazarevska, ,0
920,❤️❤️❤️🔥🔥🔥, ,[],❤❤❤🔥🔥🔥,0.4429359513791491,neu,queen_shida7, ,0
921,Wow 🤩,wow,['wow'],🤩,0.5859,pos,antje_01.04, ,0
922,❤️🔥😍, ,[],❤🔥😍,0.5212695617570907,neu,girovagando_df, ,0
923,I don't have respect for you anymore.,not respect anymor,"['not', 'respect', 'anymor']", ,-0.3724,neu,cyn_alex, ,0
924,Back tattoo is awesome,back tattoo awesom,"['back', 'tattoo', 'awesom']", ,0.0,neu,bunyaminergiz14, ,0
925,😍😍, ,[],😍😍,0.6779367825129737,neu,official.foodlife, ,0
926,Not the right song for her and the look,not right song look,"['not', 'right', 'song', 'look']", ,0.0,neu,carefully_carelessrbc, ,0
927,If I saw this in real time from a distance I would burst out laughing tbh,saw real time distanc would burst laugh tbh,"['saw', 'real', 'time', 'distanc', 'would', 'burst', 'laugh', 'tbh']", ,0.5574,pos,skow.ylsk.iller, ,0
928,Gorgeous 🔥🔥,gorgeou,['gorgeou'],🔥🔥,0.09318996415770606,neu,slash_fit2, ,0
929,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,theworldofthewomanbyeve, ,0
930,🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,sirjones1996, ,0
931,turkish memet ali erbil,turkish memet ali erbil,"['turkish', 'memet', 'ali', 'erbil']", ,0.0,neu,devranwrld, ,0
932,✨💖☀️💖☀️💖✨, ,[],✨💖☀💖☀💖✨,0.53988191946368,neu,jonathan_wiceway, ,0
933,شو سوى فيك ايلون ماسك انتي وهامبر 😂😂😂, ,[],😂😂😂,0.2209684037751333,neu,e.ramos2687, ,0
934,🔥🔥🔥🔥🔥🔥on🔥🙌❤️❤️❤️😍😢🔥🔥🔥😍😍😍😍❤️🙌😮🔥🔥😍, ,[],🔥🔥🔥🔥🔥🔥🔥🙌❤❤❤😍😢🔥🔥🔥😍😍😍😍❤🙌😮🔥🔥😍,0.38979581364628674,neu,justinacwilliams, ,0
935,🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,mahdirasoli4646, ,0
936,Taylor Swift fandom summoning ceremony,taylor swift fandom summon ceremoni,"['taylor', 'swift', 'fandom', 'summon', 'ceremoni']", ,0.2023,neu,ordrieee, ,1
937,The checks overwhelmed her @shwetanow,check overwhelm,"['check', 'overwhelm']", ,-0.1779,neu,eschatterjee,shwetanow ,0
938,SERIAL KILLER. Democracy ends now,serial killer democraci end,"['serial', 'killer', 'democraci', 'end']", ,-0.6486,neg,lisabreehoggarthagency, ,0
939,Brava🔥🔥,brava,['brava'],🔥🔥,0.09318996415770606,neu,georgetatham, ,0
940,Cara ❤️❤️❤️❤️❤️❤️,cara,['cara'],❤❤❤❤❤❤,0.6395031055900621,neu,misslina1307, ,0
941,"GORGEOUS BEAUTY, @CARADELEVINGNE 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",gorgeou beauti,"['gorgeou', 'beauti']",🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.129800307219662,neu,delevingneinspiration,CARADELEVINGNE ,0
942,🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️, ,[],🔥🔥🔥❤❤❤❤❤❤❤,0.5641963534361851,neu,ure.nak, ,0
943,"❤️❤️❤️❤️❤️❤️❤️😍😍😍😍 beatiful cara i liked , i am fans 😉",beati cara like fan,"['beati', 'cara', 'like', 'fan']",❤❤❤❤❤❤❤😍😍😍😍😉,0.6713827585016391,pos,sebafatezero, ,0
944,"Coffee tmw, La Californie? 💎☕️ I got some Tabi shoes for you",coffe tmw la californi got tabi shoe,"['coffe', 'tmw', 'la', 'californi', 'got', 'tabi', 'shoe']",💎☕,0.09060569876221569,neu,tabifootwear, ,3
945,😂😂😂😂, ,[],😂😂😂😂,0.2209684037751333,neu,faustviiirem, ,0
946,Always the freemason signs,alway freemason sign,"['alway', 'freemason', 'sign']", ,0.0,neu,agnes_mark_jewellery, ,0
947,Love you 💘,love,['love'],💘,0.6627537974683544,pos,blinkblinkblonde, ,0
948,She fell off,fell,['fell'], ,0.0,neu,yasminyumii222, ,0
949,She looks a little androgynous there! 😮,look littl androgyn,"['look', 'littl', 'androgyn']",😮,0.06944444444444445,neu,francedemoulin13, ,0
950,Hiroshima on Amour,hiroshima amour,"['hiroshima', 'amour']", ,0.0,neu,1977_paul21, ,0
951,❤️🙌...bell@,bell,['bell'],❤🙌,0.4355039744404026,neu,mey386778, ,0
952,"Do you still support Amber Heard, even after the very public trial and all the proofs against Amber?",still support amber heard even public trial proof amber,"['still', 'support', 'amber', 'heard', 'even', 'public', 'trial', 'proof', 'amber']", ,0.4019,pos,molinarialice, ,0
953,🖤, ,[],🖤,0.0,neu,iboga, ,0
954,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,lave_etan, ,0
955,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,lave_etan, ,0
956,❤️, ,[],❤,0.7460869565217392,neu,maria_georgallidi, ,0
957,😍😍, ,[],😍😍,0.6779367825129737,neu,zitathorn, ,0
958,aww xo SUPER ❣❣,aww xo super,"['aww', 'xo', 'super']",❣❣,0.7596400000000001,pos,raphymoreavy, ,0
959,Gorgeous 🔥🔥,gorgeou,['gorgeou'],🔥🔥,0.09318996415770606,neu,snowboardgene, ,0
960,Само соверш, ,[], ,0.0,neu,your_turnik, ,0
961,❤️, ,[],❤,0.7460869565217392,neu,mihailcizik, ,0
962,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣, ,[],🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0,neu,kindest7, ,0
963,Mi amor la mejor 🌻🌻🌻,mi amor la mejor,"['mi', 'amor', 'la', 'mejor']",🌻🌻🌻,0.6013164835164835,pos,lupus_dei26, ,0
964,I love you,love,['love'], ,0.6369,pos,maxi908hk, ,0
965,My life,life,['life'], ,0.0,neu,maxi908hk, ,0
966,Love you,love,['love'], ,0.6369,pos,maxi908hk, ,0
967,Муж и жена😍, ,[],😍,0.6779367825129737,neu,_kireev_sergei_, ,0
968,Tengo un CoCo con CARA💜,tengo un coco con cara,"['tengo', 'un', 'coco', 'con', 'cara']",💜,0.10933617323393681,neu,damastrada, ,0
969,Omg i love this song is 1989 coming? Please tell us,omg love song come pleas tell us,"['omg', 'love', 'song', 'come', 'pleas', 'tell', 'us']", ,0.6369,pos,deyzeryedani, ,0
970,Omgg THAT DRESS IS TO DIE FOR! 💙💙💙💙😌😌😌😌,omgg dress die,"['omgg', 'dress', 'die']",💙💙💙💙😌😌😌😌,0.2789515151515151,neg,sarahthesirenn, ,0
971,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,denise.leit, ,0
972,❤️❤️🔥❤️🔥, ,[],❤❤🔥❤🔥,0.5035661524076671,neu,picrs28, ,0
973,This. Oozes the masculine urge to be feminine in a raging masculine yet delicicate femininity and brilliantly executed male gentleman energy. A vibe.,ooz masculin urg feminin rage masculin yet delic feminin brilliantli execut male gentleman energi vibe,"['ooz', 'masculin', 'urg', 'feminin', 'rage', 'masculin', 'yet', 'delic', 'feminin', 'brilliantli', 'execut', 'male', 'gentleman', 'energi', 'vibe']", ,-0.5574,neg,justasklish, ,0
974,Looking fierce! 🔥,look fierc,"['look', 'fierc']",🔥,0.04659498207885303,neu,aerinyim, ,0
975,Feeling jealous,feel jealou,"['feel', 'jealou']", ,0.0,neu,yogeshdave997, ,0
976,❤❤❤❤❤⚘, ,[],❤❤❤❤❤,0.7460869565217392,neu,3ta9_02, ,0
977,😉🔥, ,[],😉🔥,0.30197662827935773,neu,no.name.kakoyto, ,0
978,😍, ,[],😍,0.6779367825129737,neu,88hndy, ,0
979,🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.5187237026647967,neu,xasa.n3900, ,0
980,😍😍🇧🇷😘, ,[],😍😍😘,0.68587598366362,neu,bruna_marasobrinho, ,1
981,"Man, homie said make my lips literally look like the hulk.",man homi said make lip liter look like hulk,"['man', 'homi', 'said', 'make', 'lip', 'liter', 'look', 'like', 'hulk']", ,0.3612,neu,siqpictures, ,0
982,Gasp* 💕,gasp,['gasp'],💕,0.31645833333333334,neu,ciaokittykitty, ,0
983,"See cara gets the idea. A partial buzz 🤣 is that what its called? In like 6 months she can have no hair on her back side. Call it ""flippin on um"" 🤣🤣🤣🤣🤣🤣",see cara get idea partial buzz call like month no hair back side call flippin um,"['see', 'cara', 'get', 'idea', 'partial', 'buzz', 'call', 'like', 'month', 'no', 'hair', 'back', 'side', 'call', 'flippin', 'um']",🤣🤣🤣🤣🤣🤣🤣,0.0772,neu,42chiefgreen, ,0
984,mami,mami,['mami'], ,0.0,neu,sarahmfelicianoo, ,0
985,Wow❤️ 😍,wow,['wow'],❤😍,0.6699745796782377,pos,i_am_mary97, ,0
986,stunning,stun,['stun'], ,0.0,neu,homexalexis, ,0
987,You are perfect. I love you so much 💜,perfect love much,"['perfect', 'love', 'much']",💜,0.7910042598509053,pos,erikashirojas, ,0
988,🙌🙌🙌, ,[],🙌🙌🙌,0.5604249667994687,neu,sonofposeidon3, ,0
989,Wow 🔥🔥🔥,wow,['wow'],🔥🔥🔥,0.2513137096774193,pos,jaimewright1, ,0
990,Sexyyy😍😍😍🔥🔥🔥,sexyyi,['sexyyi'],😍😍😍🔥🔥🔥,0.3504521694640855,neu,thegame4444, ,0
991,😮😮😮❤️😍, ,[],😮😮😮❤😍,0.4514714144736093,neu,manherre1973, ,0
992,Men,men,['men'], ,0.0,neu,farides.bennett, ,0
993,🔥🔥🔥hottest ever🔥🔥🔥,hottest ever,"['hottest', 'ever']",🔥🔥🔥🔥🔥🔥,0.10483870967741932,neu,lindsaydidthat, ,0
994,❤️❤️, ,[],❤❤,0.7460869565217392,neu,susan.a1111, ,0
995,You look like Margot Robbie playing Cara Delevingne,look like margot robbi play cara delevingn,"['look', 'like', 'margot', 'robbi', 'play', 'cara', 'delevingn']", ,0.5994,pos,landofmilknhunny, ,0
996,Damn the gay uncomfort is real,damn gay uncomfort real,"['damn', 'gay', 'uncomfort', 'real']", ,-0.4019,neg,nadinativus, ,0
997,😍❤️😍, ,[],😍❤😍,0.7006535071825623,neu,livethemomeent, ,0
998,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,cesar_moein, ,0
999,You're divine...🔥🔥🔥,divin,['divin'],🔥🔥🔥,0.10483870967741932,neu,willycartierexperience, ,0
1000,🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥❤❤❤❤❤❤❤,0.4050420757363254,neu,liz.rivas_vik, ,0
1001,🔥, ,[],🔥,0.1397849462365591,neu,patpayva, ,0
1002,Ao som de tay tay 💙,ao som de tay tay,"['ao', 'som', 'de', 'tay', 'tay']",💙,0.12207602339181285,neu,liu_cco, ,0
1003,😍😍, ,[],😍😍,0.6779367825129737,neu,dubraska9835, ,0
1004,Cara is lovely,cara love,"['cara', 'love']", ,0.6369,pos,sjudyjudy, ,0
1005,Girl your publicist is working overtime!!! 😂,girl publicist work overtim,"['girl', 'publicist', 'work', 'overtim']",😂,0.044193680755026665,neu,jackiewurst, ,0
1006,😍😍😍😍😍, ,[],😍😍😍😍😍,0.6779367825129737,neu,oswaldopulido3004, ,0
1007,Stupenda🥰🥰🥰,stupenda,['stupenda'],🥰🥰🥰,0.0,neu,gabrifleur, ,0
